Handle,Title,Body (HTML),Vendor,Type,Tags,Published,Option1 Name,Option1 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Image Src,Image Alt Text,Status
"somnara-quill-full-adjustable-base-89","Somnara Quill Full Adjustable Base","<p>A dual-motor Full power base with head, foot, zero-gravity, and under-bed lighting. Wireless remote included.</p><ul><li>Material: Steel frame</li><li>Size: Full</li><li>Zero-gravity preset</li><li>Finish: Charcoal upholstery</li></ul>","Somnara","Adjustable Bases","bases, adjustable, full","TRUE","Size","Full","SN-0089","49940","shopify","25","deny","manual","890.00","997.00","TRUE","TRUE","https://raw.githubusercontent.com/arcmonay/somnara/main/public/products/somnara-quill-full-adjustable-base-89.webp","Somnara Quill Full Adjustable Base","active"
"somnara-marrow-queen-adjustable-base-90","Somnara Marrow Queen Adjustable Base","<p>A dual-motor Queen power base with head, foot, zero-gravity, and under-bed lighting. Wireless remote included.</p><ul><li>Material: Steel frame</li><li>Size: Queen</li><li>Zero-gravity preset</li><li>Finish: Charcoal upholstery</li></ul>","Somnara","Adjustable Bases","bases, adjustable, queen","TRUE","Size","Queen","SN-0090","50394","shopify","25","deny","manual","960.00","1075.00","TRUE","TRUE","https://raw.githubusercontent.com/arcmonay/somnara/main/public/products/somnara-marrow-queen-adjustable-base-90.webp","Somnara Marrow Queen Adjustable Base","active"
"somnara-still-king-adjustable-base-91","Somnara Still King Adjustable Base","<p>A dual-motor King power base with head, foot, zero-gravity, and under-bed lighting. Wireless remote included.</p><ul><li>Material: Steel frame</li><li>Size: King</li><li>Zero-gravity preset</li><li>Finish: Charcoal upholstery</li></ul>","Somnara","Adjustable Bases","bases, adjustable, king","TRUE","Size","King","SN-0091","50848","shopify","25","deny","manual","1030.00","1154.00","TRUE","TRUE","https://raw.githubusercontent.com/arcmonay/somnara/main/public/products/somnara-still-king-adjustable-base-91.webp","Somnara Still King Adjustable Base","active"
"somnara-ivory-cal-king-adjustable-base-92","Somnara Ivory Cal King Adjustable Base","<p>A dual-motor Cal King power base with head, foot, zero-gravity, and under-bed lighting. Wireless remote included.</p><ul><li>Material: Steel frame</li><li>Size: Cal King</li><li>Zero-gravity preset</li><li>Finish: Charcoal upholstery</li></ul>","Somnara","Adjustable Bases","bases, adjustable, cal-king","TRUE","Size","Cal King","SN-0092","51302","shopify","25","deny","manual","1100.00","1232.00","TRUE","TRUE","https://raw.githubusercontent.com/arcmonay/somnara/main/public/products/somnara-ivory-cal-king-adjustable-base-92.webp","Somnara Ivory Cal King Adjustable Base","active"
"somnara-noll-twin-adjustable-base-93","Somnara Noll Twin Adjustable Base","<p>A dual-motor Twin power base with head, foot, zero-gravity, and under-bed lighting. Wireless remote included.</p><ul><li>Material: Steel frame</li><li>Size: Twin</li><li>Zero-gravity preset</li><li>Finish: Charcoal upholstery</li></ul>","Somnara","Adjustable Bases","bases, adjustable, twin","TRUE","Size","Twin","SN-0093","51756","shopify","25","deny","manual","1170.00","1310.00","TRUE","TRUE","https://raw.githubusercontent.com/arcmonay/somnara/main/public/products/somnara-noll-twin-adjustable-base-93.webp","Somnara Noll Twin Adjustable Base","active"
"somnara-pall-twin-xl-adjustable-base-94","Somnara Pall Twin XL Adjustable Base","<p>A dual-motor Twin XL power base with head, foot, zero-gravity, and under-bed lighting. Wireless remote included.</p><ul><li>Material: Steel frame</li><li>Size: Twin XL</li><li>Zero-gravity preset</li><li>Finish: Charcoal upholstery</li></ul>","Somnara","Adjustable Bases","bases, adjustable, twin-xl","TRUE","Size","Twin XL","SN-0094","52210","shopify","25","deny","manual","1250.00","1400.00","TRUE","TRUE","https://raw.githubusercontent.com/arcmonay/somnara/main/public/products/somnara-pall-twin-xl-adjustable-base-94.webp","Somnara Pall Twin XL Adjustable Base","active"
"somnara-hearth-full-adjustable-base-95","Somnara Hearth Full Adjustable Base","<p>A dual-motor Full power base with head, foot, zero-gravity, and under-bed lighting. Wireless remote included.</p><ul><li>Material: Steel frame</li><li>Size: Full</li><li>Zero-gravity preset</li><li>Finish: Charcoal upholstery</li></ul>","Somnara","Adjustable Bases","bases, adjustable, full","TRUE","Size","Full","SN-0095","52664","shopify","25","deny","manual","1320.00","1478.00","TRUE","TRUE","https://raw.githubusercontent.com/arcmonay/somnara/main/public/products/somnara-hearth-full-adjustable-base-95.webp","Somnara Hearth Full Adjustable Base","active"
"somnara-cloud-queen-adjustable-base-96","Somnara Cloud Queen Adjustable Base","<p>A dual-motor Queen power base with head, foot, zero-gravity, and under-bed lighting. Wireless remote included.</p><ul><li>Material: Steel frame</li><li>Size: Queen</li><li>Zero-gravity preset</li><li>Finish: Charcoal upholstery</li></ul>","Somnara","Adjustable Bases","bases, adjustable, queen","TRUE","Size","Queen","SN-0096","53118","shopify","25","deny","manual","890.00","997.00","TRUE","TRUE","https://raw.githubusercontent.com/arcmonay/somnara/main/public/products/somnara-cloud-queen-adjustable-base-96.webp","Somnara Cloud Queen Adjustable Base","active"
"somnara-loom-twin-bedroom-bundle-97","Somnara Loom Twin Bedroom Bundle","<p>Mattress, two pillows, sheet set, and protector sized for Twin. Packed as one shipment for a finished room.</p><ul><li>Material: Hybrid + percale</li><li>Size: Twin</li><li>4-piece room kit</li><li>Finish: Oat Linen</li></ul>","Somnara","Bedroom Bundles","bundles, twin, kit","TRUE","Size","Twin","SN-0097","31780","shopify","25","deny","manual","1190.00","1333.00","TRUE","TRUE","https://raw.githubusercontent.com/arcmonay/somnara/main/public/products/somnara-loom-twin-bedroom-bundle-97.webp","Somnara Loom Twin Bedroom Bundle","active"
"somnara-vale-twin-xl-bedroom-bundle-98","Somnara Vale Twin XL Bedroom Bundle","<p>Mattress, two pillows, sheet set, and protector sized for Twin XL. Packed as one shipment for a finished room.</p><ul><li>Material: Hybrid + percale</li><li>Size: Twin XL</li><li>4-piece room kit</li><li>Finish: Cloud Percale</li></ul>","Somnara","Bedroom Bundles","bundles, twin-xl, kit","TRUE","Size","Twin XL","SN-0098","32234","shopify","25","deny","manual","1290.00","1445.00","TRUE","TRUE","https://raw.githubusercontent.com/arcmonay/somnara/main/public/products/somnara-vale-twin-xl-bedroom-bundle-98.webp","Somnara Vale Twin XL Bedroom Bundle","active"
"somnara-nest-full-bedroom-bundle-99","Somnara Nest Full Bedroom Bundle","<p>Mattress, two pillows, sheet set, and protector sized for Full. Packed as one shipment for a finished room.</p><ul><li>Material: Hybrid + percale</li><li>Size: Full</li><li>4-piece room kit</li><li>Finish: Graphite Knit</li></ul>","Somnara","Bedroom Bundles","bundles, full, kit","TRUE","Size","Full","SN-0099","32688","shopify","25","deny","manual","1380.00","1546.00","TRUE","TRUE","https://raw.githubusercontent.com/arcmonay/somnara/main/public/products/somnara-nest-full-bedroom-bundle-99.webp","Somnara Nest Full Bedroom Bundle","active"
"somnara-hollow-queen-bedroom-bundle-100","Somnara Hollow Queen Bedroom Bundle","<p>Mattress, two pillows, sheet set, and protector sized for Queen. Packed as one shipment for a finished room.</p><ul><li>Material: Hybrid + percale</li><li>Size: Queen</li><li>4-piece room kit</li><li>Finish: Ivory Sateen</li></ul>","Somnara","Bedroom Bundles","bundles, queen, kit","TRUE","Size","Queen","SN-0100","33142","shopify","25","deny","manual","1480.00","1658.00","TRUE","TRUE","https://raw.githubusercontent.com/arcmonay/somnara/main/public/products/somnara-hollow-queen-bedroom-bundle-100.webp","Somnara Hollow Queen Bedroom Bundle","active"
"somnara-sable-king-bedroom-bundle-101","Somnara Sable King Bedroom Bundle","<p>Mattress, two pillows, sheet set, and protector sized for King. Packed as one shipment for a finished room.</p><ul><li>Material: Hybrid + percale</li><li>Size: King</li><li>4-piece room kit</li><li>Finish: Moss Tencel</li></ul>","Somnara","Bedroom Bundles","bundles, king, kit","TRUE","Size","King","SN-0101","33596","shopify","25","deny","manual","2100.00","2352.00","TRUE","TRUE","https://raw.githubusercontent.com/arcmonay/somnara/main/public/products/somnara-sable-king-bedroom-bundle-101.webp","Somnara Sable King Bedroom Bundle","active"
"somnara-drift-cal-king-bedroom-bundle-102","Somnara Drift Cal King Bedroom Bundle","<p>Mattress, two pillows, sheet set, and protector sized for Cal King. Packed as one shipment for a finished room.</p><ul><li>Material: Hybrid + percale</li><li>Size: Cal King</li><li>4-piece room kit</li><li>Finish: Sand Organic Cotton</li></ul>","Somnara","Bedroom Bundles","bundles, cal-king, kit","TRUE","Size","Cal King","SN-0102","34050","shopify","0","deny","manual","2230.00","2498.00","TRUE","TRUE","https://raw.githubusercontent.com/arcmonay/somnara/main/public/products/somnara-drift-cal-king-bedroom-bundle-102.webp","Somnara Drift Cal King Bedroom Bundle","active"
"somnara-quill-twin-bedroom-bundle-103","Somnara Quill Twin Bedroom Bundle","<p>Mattress, two pillows, sheet set, and protector sized for Twin. Packed as one shipment for a finished room.</p><ul><li>Material: Hybrid + percale</li><li>Size: Twin</li><li>4-piece room kit</li><li>Finish: Oat Linen</li></ul>","Somnara","Bedroom Bundles","bundles, twin, kit","TRUE","Size","Twin","SN-0103","34504","shopify","25","deny","manual","1760.00","1971.00","TRUE","TRUE","https://raw.githubusercontent.com/arcmonay/somnara/main/public/products/somnara-quill-twin-bedroom-bundle-103.webp","Somnara Quill Twin Bedroom Bundle","active"
"somnara-marrow-twin-xl-bedroom-bundle-104","Somnara Marrow Twin XL Bedroom Bundle","<p>Mattress, two pillows, sheet set, and protector sized for Twin XL. Packed as one shipment for a finished room.</p><ul><li>Material: Hybrid + percale</li><li>Size: Twin XL</li><li>4-piece room kit</li><li>Finish: Cloud Percale</li></ul>","Somnara","Bedroom Bundles","bundles, twin-xl, kit","TRUE","Size","Twin XL","SN-0104","34958","shopify","25","deny","manual","1190.00","1333.00","TRUE","TRUE","https://raw.githubusercontent.com/arcmonay/somnara/main/public/products/somnara-marrow-twin-xl-bedroom-bundle-104.webp","Somnara Marrow Twin XL Bedroom Bundle","active"
"somnara-still-full-bedroom-bundle-105","Somnara Still Full Bedroom Bundle","<p>Mattress, two pillows, sheet set, and protector sized for Full. Packed as one shipment for a finished room.</p><ul><li>Material: Hybrid + percale</li><li>Size: Full</li><li>4-piece room kit</li><li>Finish: Graphite Knit</li></ul>","Somnara","Bedroom Bundles","bundles, full, kit","TRUE","Size","Full","SN-0105","35412","shopify","25","deny","manual","1290.00","1445.00","TRUE","TRUE","https://raw.githubusercontent.com/arcmonay/somnara/main/public/products/somnara-still-full-bedroom-bundle-105.webp","Somnara Still Full Bedroom Bundle","active"
"somnara-ivory-queen-bedroom-bundle-106","Somnara Ivory Queen Bedroom Bundle","<p>Mattress, two pillows, sheet set, and protector sized for Queen. Packed as one shipment for a finished room.</p><ul><li>Material: Hybrid + percale</li><li>Size: Queen</li><li>4-piece room kit</li><li>Finish: Ivory Sateen</li></ul>","Somnara","Bedroom Bundles","bundles, queen, kit","TRUE","Size","Queen","SN-0106","35866","shopify","25","deny","manual","1380.00","1546.00","TRUE","TRUE","https://raw.githubusercontent.com/arcmonay/somnara/main/public/products/somnara-ivory-queen-bedroom-bundle-106.webp","Somnara Ivory Queen Bedroom Bundle","active"
"somnara-noll-king-bedroom-bundle-107","Somnara Noll King Bedroom Bundle","<p>Mattress, two pillows, sheet set, and protector sized for King. Packed as one shipment for a finished room.</p><ul><li>Material: Hybrid + percale</li><li>Size: King</li><li>4-piece room kit</li><li>Finish: Moss Tencel</li></ul>","Somnara","Bedroom Bundles","bundles, king, kit","TRUE","Size","King","SN-0107","36320","shopify","25","deny","manual","1970.00","2206.00","TRUE","TRUE","https://raw.githubusercontent.com/arcmonay/somnara/main/public/products/somnara-noll-king-bedroom-bundle-107.webp","Somnara Noll King Bedroom Bundle","active"
"somnara-pall-cal-king-bedroom-bundle-108","Somnara Pall Cal King Bedroom Bundle","<p>Mattress, two pillows, sheet set, and protector sized for Cal King. Packed as one shipment for a finished room.</p><ul><li>Material: Hybrid + percale</li><li>Size: Cal King</li><li>4-piece room kit</li><li>Finish: Sand Organic Cotton</li></ul>","Somnara","Bedroom Bundles","bundles, cal-king, kit","TRUE","Size","Cal King","SN-0108","36774","shopify","25","deny","manual","2100.00","2352.00","TRUE","TRUE","https://raw.githubusercontent.com/arcmonay/somnara/main/public/products/somnara-pall-cal-king-bedroom-bundle-108.webp","Somnara Pall Cal King Bedroom Bundle","active"
